t,beta1,r1,d1,gamma,sigma
16/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
17/4/2021,0.055607055,0.048828232,0.003131326,0.000100967,0.05
18/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
19/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
20/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
21/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
22/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
23/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
24/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
25/4/2021,0.064059514,0.071500428,0.002887788,0.000100581,0.05
26/4/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
27/4/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
28/4/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
29/4/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
30/4/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
1/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
2/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
3/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
4/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
5/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
6/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
7/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
8/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
9/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
10/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
11/5/2021,0.07098424,0.050905662,0.002156733,0.000104214,0.05
12/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
13/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
14/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
15/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
16/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
17/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
18/5/2021,0.090199162,0.048020715,0.002214664,0.000100075,0.05
19/5/2021,0.093676566,0.069345174,0.002571067,0.000100815,0.05
20/5/2021,0.093676566,0.069345174,0.002571067,0.000100815,0.05
21/5/2021,0.093676566,0.069345174,0.002571067,0.000100815,0.05
22/5/2021,0.093676566,0.069345174,0.002571067,0.000100815,0.05
23/5/2021,0.093676566,0.069345174,0.002571067,0.000100815,0.05
