t,beta1,beta2,beta3,r1,r2,r3,d1,d2,d3,p1,p2,p3,gamma,sigma
12/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
13/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
14/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
15/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
16/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
17/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
18/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
19/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
20/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
21/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
22/8/2020,0.067559419,0.002345552,0.000993808,0.069824976,0.051810907,0.059216752,3.66E-05,3.71E-05,3.69E-05,0.972583991,0.025164691,0.00970213,0.000100731,0.05
23/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
24/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
25/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
26/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
27/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
28/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
29/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
30/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
31/8/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
1/9/2020,0.059511068,0.002470182,0.000607615,0.065454336,0.04581909,0.050881226,0.001616646,0.001940205,0.003233459,0.963874405,0.038254579,0.02535994,0.000100406,0.05
