t,beta1,r1,d1,gamma,sigma
11/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
12/2/2021,0.080486302,0.072897799,0.000301276,1.02E-10,0.05
13/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
14/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
15/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
16/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
17/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
18/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
19/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
20/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
21/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
22/2/2021,0.066662007,0.118995154,0.000334117,1.01E-10,0.05
23/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
24/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
25/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
26/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
27/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
28/2/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
1/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
2/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
3/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
4/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
5/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
6/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
7/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
8/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
9/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
10/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
11/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
12/3/2021,0.079958872,0.106550245,0.000294112,1.00E-10,0.05
